Sigma70	flgB	+	b1073	[HIPP|W|Human inference of promoter position]
Sigma70	flgC	+	b1074	[HIPP|W|Human inference of promoter position]
Sigma70	flgD	+	b1075	[HIPP|W|Human inference of promoter position]
Sigma70	flgE	+	b1076	[HIPP|W|Human inference of promoter position]
Sigma70	flgF	+	b1077	[HIPP|W|Human inference of promoter position]
Sigma70	flgG	+	b1078	[HIPP|W|Human inference of promoter position]
Sigma70	flgH	+	b1079	[HIPP|W|Human inference of promoter position]
Sigma70	flgI	+	b1080	[HIPP|W|Human inference of promoter position]
Sigma70	flgJ	+	b1081	[HIPP|W|Human inference of promoter position]
Sigma70	flgM	+	b1071	[HIPP|W|Human inference of promoter position]
Sigma70	fliI	+	b1941	[HIPP|W|Human inference of promoter position]
Sigma70	fliJ	+	b1942	[HIPP|W|Human inference of promoter position]
Sigma70	fliK	+	b1943	[HIPP|W|Human inference of promoter position]
Sigma70	nanT	+	b3224	[TIM|S|Transcription initiation mapping]
Sigma70	caiF	+	b0034	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fiu	+	b0805	[HIPP|W|Human inference of promoter position]
Sigma70	ybjN	+	b0853	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ftsK	+	b0890	[AIPP|W|Automated inference of promoter position],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ycaR	+	b0917	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ssuC	+	b0934	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ssuD	+	b0935	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ssuA	+	b0936	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ssuE	+	b0937	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	pqiA	+	b0950	
Sigma70	pqiB	+	b0951	
Sigma70	efeU_1	+	b1016	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ycdT	+	b1025	[TIM|S|Transcription initiation mapping]
Sigma70	csgG	+	b1037	
Sigma70	csgF	+	b1038	
Sigma70	csgE	+	b1039	
Sigma70	csgD	+	b1040	
Sigma70	csgB	+	b1041	
Sigma70	csgC	+	b1043	
Sigma70	yceJ	+	b1057	
Sigma70	dinI	+	b1061	[IHBCE|W|Inferred by a human based on computational evidence]
Sigma70	flgN	+	b1070	[HIPP|W|Human inference of promoter position]
Sigma70	ycfS	+	b1113	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	iraM	+	b1160	[TIM|S|Transcription initiation mapping]
Sigma70	dsdX	+	b2365	[TIM|S|Transcription initiation mapping]
Sigma70	ychQ	+	b1213	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	yciU	+	b1248	[TIM|S|Transcription initiation mapping]
Sigma70	yciS	+	b1279	
Sigma70	tpx	+	b1324	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hslJ	+	b1379	[TIM|S|Transcription initiation mapping]
Sigma70	paaA	+	b1388	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaB	+	b1389	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaC	+	b1390	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaD	+	b1391	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaE	+	b1392	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaF	+	b1393	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaG	+	b1394	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaH	+	b1395	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaI	+	b1396	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaJ	+	b1397	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaK	+	b1398	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaX	+	b1399	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	paaY	+	b1400	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hicB	+	b1438	[TIM|S|Transcription initiation mapping]
Sigma70	gadC	+	b1492	
Sigma70	ydeO	+	b1499	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	safA	+	b1500	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ydeP	+	b1501	[IHBCE|W|Inferred by a human based on computational evidence],[TIM|S|Transcription initiation mapping]
Sigma70	lsrK	+	b1511	[AIPP|W|Automated inference of promoter position],[IEP|W|Inferred from expression pattern]
Sigma70	lsrR	+	b1512	[AIPP|W|Automated inference of promoter position],[IEP|W|Inferred from expression pattern]
Sigma70	tfaQ	+	b1546	[AIPP|W|Automated inference of promoter position]
Sigma70	ydfN	+	b1547	[AIPP|W|Automated inference of promoter position]
Sigma70	insD	+	b1578	[HIPP|W|Human inference of promoter position],[TASES|W|Traceable author statement to experimental support]
Sigma70	intQ	+	b1579	[HIPP|W|Human inference of promoter position],[TASES|W|Traceable author statement to experimental support]
Sigma70	ynfE	+	b1587	[AIPP|W|Automated inference of promoter position],[RPF|S|RNA polymerase footprinting]
Sigma70	ynfF	+	b1588	[AIPP|W|Automated inference of promoter position],[RPF|S|RNA polymerase footprinting]
Sigma70	ynfG	+	b1589	[AIPP|W|Automated inference of promoter position],[RPF|S|RNA polymerase footprinting]
Sigma70	ynfH	+	b1590	[AIPP|W|Automated inference of promoter position],[RPF|S|RNA polymerase footprinting]
Sigma70	dmsD	+	b1591	[AIPP|W|Automated inference of promoter position],[RPF|S|RNA polymerase footprinting]
Sigma70	ynfK	+	b1593	
Sigma70	dgsA	+	b1594	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	dgsA	+	b1594	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	asr	+	b1597	
Sigma70	uidR	+	b1618	[AIPP|W|Automated inference of promoter position]
Sigma70	tppB	+	b1634	[TIM|S|Transcription initiation mapping]
Sigma70	nemR	+	b1649	[TIM|S|Transcription initiation mapping]
Sigma70	nemA	+	b1650	[TIM|S|Transcription initiation mapping]
Sigma70	gloA	+	b1651	[HIPP|W|Human inference of promoter position]
Sigma70	ydhO	+	b1655	[AIPP|W|Automated inference of promoter position]
Sigma70	sufE	+	b1679	[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	sufS	+	b1680	[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	sufD	+	b1681	[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	sufC	+	b1682	[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	sufB	+	b1683	[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	ydjM	+	b1728	[AIPP|W|Automated inference of promoter position]
Sigma70	cedA	+	b1731	[HIPP|W|Human inference of promoter position]
Sigma70	cho	+	b1741	[AIPP|W|Automated inference of promoter position]
Sigma70	spy	+	b1743	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	astE	+	b1744	[HIPP|W|Human inference of promoter position]
Sigma70	astB	+	b1745	[HIPP|W|Human inference of promoter position]
Sigma70	astD	+	b1746	[HIPP|W|Human inference of promoter position]
Sigma70	astA	+	b1747	[HIPP|W|Human inference of promoter position]
Sigma70	astC	+	b1748	[HIPP|W|Human inference of promoter position]
Sigma70	yeaE	+	b1781	[AIPP|W|Automated inference of promoter position]
Sigma70	yoaG	+	b1796	[TIM|S|Transcription initiation mapping]
Sigma70	yeaR	+	b1797	[TIM|S|Transcription initiation mapping]
Sigma70	yoaE	+	b1816	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	yobF	+	b1824	[TIM|S|Transcription initiation mapping]
Sigma70	znuC	+	b1858	[TIM|S|Transcription initiation mapping]
Sigma70	ftnB	+	b1902	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fliY	+	b1920	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	dsrA	+	b1954	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hchA	+	b1967	[TIM|S|Transcription initiation mapping]
Sigma70	zinT	+	b1973	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	cbl	+	b1987	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	flu	+	b2000	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	wcaB	+	b2058	[TIM|S|Transcription initiation mapping]
Sigma70	wcaA	+	b2059	[TIM|S|Transcription initiation mapping]
Sigma70	wzc	+	b2060	[TIM|S|Transcription initiation mapping]
Sigma70	wzb	+	b2061	[TIM|S|Transcription initiation mapping]
Sigma70	wza	+	b2062	[TIM|S|Transcription initiation mapping]
Sigma70	yegR	+	b2085	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gatZ	+	b2095	[TIM|S|Transcription initiation mapping]
Sigma70	rcnR	+	b2105	[TIM|S|Transcription initiation mapping]
Sigma70	rcnA	+	b2106	[TIM|S|Transcription initiation mapping]
Sigma70	preT	+	b2146	[HTTIM|S|High-throughput transcription initiation mapping]
Sigma70	dut	+	b3640	[HIPP|W|Human inference of promoter position]
Sigma70	ebgA	+	b3076	[AIPP|W|Automated inference of promoter position]
Sigma70	ebgC	+	b3077	[AIPP|W|Automated inference of promoter position]
Sigma70	eda	+	b1850	[TIM|S|Transcription initiation mapping]
Sigma70	edd	+	b1851	[TIM|S|Transcription initiation mapping]
Sigma70	eno	+	b2779	
Sigma70	entA	+	b0596	[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	entB	+	b0595	[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	entC	+	b0593	[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	entD	+	b0583	[TIM|S|Transcription initiation mapping]
Sigma70	entE	+	b0594	[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	entF	+	b0586	[TIM|S|Transcription initiation mapping]
Sigma70	lpxC	+	b0096	[HIPP|W|Human inference of promoter position],[NTAS|W|Non-traceable author statement],[TIM|S|Transcription initiation mapping]
Sigma70	envZ	+	b3404	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	era	+	b2566	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	exbB	+	b3006	[HIPP|W|Human inference of promoter position]
Sigma70	exbD	+	b3005	[HIPP|W|Human inference of promoter position]
Sigma70	fabA	+	b0954	[HIPP|W|Human inference of promoter position]
Sigma70	accB	+	b3255	[TIM|S|Transcription initiation mapping]
Sigma70	accC	+	b3256	[TIM|S|Transcription initiation mapping]
Sigma70	fadA	+	b3845	[TIM|S|Transcription initiation mapping]
Sigma70	fadB	+	b3846	[TIM|S|Transcription initiation mapping]
Sigma70	fadR	+	b1187	[TIM|S|Transcription initiation mapping]
Sigma70	fbaA	+	b2925	[HTTIM|S|High-throughput transcription initiation mapping],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	fbaA	+	b2925	[HTTIM|S|High-throughput transcription initiation mapping],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	fecI	+	b4293	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	fecR	+	b4292	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	fepA	+	b0584	[TIM|S|Transcription initiation mapping]
Sigma70	fepB	+	b0592	[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	fepC	+	b0588	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fepD	+	b0590	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fepE	+	b0587	[TIM|S|Transcription initiation mapping]
Sigma70	fepG	+	b0589	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fes	+	b0585	[TIM|S|Transcription initiation mapping]
Sigma70	fhuA	+	b0150	[AIPP|W|Automated inference of promoter position]
Sigma70	fhuB	+	b0153	[AIPP|W|Automated inference of promoter position]
Sigma70	fhuC	+	b0151	[AIPP|W|Automated inference of promoter position]
Sigma70	fhuD	+	b0152	[AIPP|W|Automated inference of promoter position]
Sigma70	fimA	+	b4314	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fimB	+	b4312	[TIM|S|Transcription initiation mapping]
Sigma70	fimC	+	b4316	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fimD	+	b4317	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fimE	+	b4313	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fimF	+	b4318	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fimG	+	b4319	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fimH	+	b4320	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fis	+	b3261	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	flhC	+	b1891	[TIM|S|Transcription initiation mapping]
Sigma70	flhD	+	b1892	[TIM|S|Transcription initiation mapping]
Sigma70	fliL	+	b1944	[TIM|S|Transcription initiation mapping]
Sigma70	fliM	+	b1945	[TIM|S|Transcription initiation mapping]
Sigma70	fliN	+	b1946	[TIM|S|Transcription initiation mapping]
Sigma70	fnr	+	b1334	[HIPP|W|Human inference of promoter position]
Sigma70	folA	+	b0048	[HIPP|W|Human inference of promoter position]
Sigma70	frdA	+	b4154	[TIM|S|Transcription initiation mapping]
Sigma70	frdB	+	b4153	[TIM|S|Transcription initiation mapping]
Sigma70	frdC	+	b4152	[TIM|S|Transcription initiation mapping]
Sigma70	frdD	+	b4151	[TIM|S|Transcription initiation mapping]
Sigma70	fruA	+	b2167	[AIPP|W|Automated inference of promoter position]
Sigma70	fruK	+	b2168	[AIPP|W|Automated inference of promoter position]
Sigma70	ftsA	+	b0094	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ftsA	+	b0094	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ftsI	+	b0084	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ftsQ	+	b0093	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ftsQ	+	b0093	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ftsW	+	b0089	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ftsZ	+	b0095	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ftsZ	+	b0095	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fucA	+	b2800	[AIPP|W|Automated inference of promoter position]
Sigma70	fucI	+	b2802	[NTAS|W|Non-traceable author statement]
Sigma70	fucK	+	b2803	[NTAS|W|Non-traceable author statement]
Sigma70	fucO	+	b2799	[AIPP|W|Automated inference of promoter position]
Sigma70	fucP	+	b2801	[NTAS|W|Non-traceable author statement]
Sigma70	fucR	+	b2805	[NTAS|W|Non-traceable author statement]
Sigma70	fucU	+	b2804	[NTAS|W|Non-traceable author statement]
Sigma70	fumA	+	b1612	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	fumB	+	b4122	[ICA|W|Inferred by computational analysis]
Sigma70	fur	+	b0683	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gabT	+	b2662	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	galE	+	b0759	[HIPP|W|Human inference of promoter position]
Sigma70	galE	+	b0759	[HIPP|W|Human inference of promoter position]
Sigma70	galK	+	b0757	[HIPP|W|Human inference of promoter position]
Sigma70	galK	+	b0757	[HIPP|W|Human inference of promoter position]
Sigma70	galR	+	b2837	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	galS	+	b2151	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	galT	+	b0758	[HIPP|W|Human inference of promoter position]
Sigma70	galT	+	b0758	[HIPP|W|Human inference of promoter position]
Sigma70	gapA	+	b1779	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gapA	+	b1779	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	epd	+	b2927	
Sigma70	gcd	+	b0124	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gcvH	+	b2904	[TIM|S|Transcription initiation mapping]
Sigma70	gdhA	+	b1761	[HTTIM|S|High-throughput transcription initiation mapping],[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	mnmG	+	b3741	[TIM|S|Transcription initiation mapping]
Sigma70	glgA	+	b3429	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	glgB	+	b3432	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	glgC	+	b3430	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	glgP	+	b3428	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	glgX	+	b3431	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	glmS	+	b3729	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	glnA	+	b3870	[TIM|S|Transcription initiation mapping]
Sigma70	glnB	+	b2553	[TIM|S|Transcription initiation mapping]
Sigma70	glnG	+	b3868	[TIM|S|Transcription initiation mapping]
Sigma70	glnL	+	b3869	[TIM|S|Transcription initiation mapping]
Sigma70	glnQ	+	b0809	[AIPP|W|Automated inference of promoter position]
Sigma70	glnS	+	b0680	
Sigma70	glpA	+	b2241	[HIPP|W|Human inference of promoter position]
Sigma70	glpB	+	b2242	[HIPP|W|Human inference of promoter position]
Sigma70	glpC	+	b2243	[HIPP|W|Human inference of promoter position]
Sigma70	glpD	+	b3426	[TIM|S|Transcription initiation mapping]
Sigma70	glpF	+	b3927	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	glpK	+	b3926	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	glpQ	+	b2239	[HIPP|W|Human inference of promoter position]
Sigma70	glpT	+	b2240	[HIPP|W|Human inference of promoter position]
Sigma70	gltA	+	b0720	[TIM|S|Transcription initiation mapping]
Sigma70	gltB	+	b3212	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gltD	+	b3213	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gltX	+	b2400	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	glyA	+	b2551	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	glyQ	+	b3560	[HIPP|W|Human inference of promoter position]
Sigma70	glyS	+	b3559	[HIPP|W|Human inference of promoter position]
Sigma70	gnd	+	b2029	[TIM|S|Transcription initiation mapping]
Sigma70	gor	+	b3500	[AIPP|W|Automated inference of promoter position]
Sigma70	gpt	+	b0238	[HIPP|W|Human inference of promoter position]
Sigma70	greA	+	b3181	[TIM|S|Transcription initiation mapping]
Sigma70	guaA	+	b2507	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	guaB	+	b2508	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	gyrA	+	b2231	[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	gyrB	+	b3699	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hemA	+	b1210	[TIM|S|Transcription initiation mapping]
Sigma70	hemH	+	b0475	[TIM|S|Transcription initiation mapping]
Sigma70	hflC	+	b4175	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	hflK	+	b4174	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	hflX	+	b4173	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	hfq	+	b4172	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	hha	+	b0460	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hipB	+	b1508	[TIM|S|Transcription initiation mapping]
Sigma70	hipA	+	b1507	[TIM|S|Transcription initiation mapping]
Sigma70	hisA	+	b2024	[TIM|S|Transcription initiation mapping]
Sigma70	hisB	+	b2022	[TIM|S|Transcription initiation mapping]
Sigma70	hisF	+	b2025	[TIM|S|Transcription initiation mapping]
Sigma70	hisH	+	b2023	[TIM|S|Transcription initiation mapping]
Sigma70	hisI	+	b2026	[TIM|S|Transcription initiation mapping]
Sigma70	hisP	+	b2306	[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	hisS	+	b2514	[TIM|S|Transcription initiation mapping]
Sigma70	hns	+	b1237	[HTTIM|S|High-throughput transcription initiation mapping],[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	hupB	+	b0440	[TIM|S|Transcription initiation mapping]
Sigma70	hyaA	+	b0972	
Sigma70	hyaB	+	b0973	
Sigma70	hyaC	+	b0974	
Sigma70	hyaD	+	b0975	
Sigma70	hyaE	+	b0976	
Sigma70	hyaF	+	b0977	
Sigma70	icd	+	b1136	[TIM|S|Transcription initiation mapping]
Sigma70	ileS	+	b0026	[HIPP|W|Human inference of promoter position],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	ilvA	+	b3772	[TIM|S|Transcription initiation mapping]
Sigma70	infA	+	bypA1	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ilvB	+	b3671	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ilvC	+	b3774	[HIPP|W|Human inference of promoter position],[IMP|W|Inferred from mutant phenotype],[TIM|S|Transcription initiation mapping]
Sigma70	ilvD	+	b3771	[TIM|S|Transcription initiation mapping]
Sigma70	ilvE	+	b3770	[TIM|S|Transcription initiation mapping]
Sigma70	ilvH	+	b0078	[TIM|S|Transcription initiation mapping]
Sigma70	ilvI	+	b0077	[TIM|S|Transcription initiation mapping]
Sigma70	ilvM	+	b3769	[TIM|S|Transcription initiation mapping]
Sigma70	ilvN	+	b3670	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ilvY	+	b3773	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	infA	+	b0884	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	infB	+	b3168	[HIPP|W|Human inference of promoter position],[IEP|W|Inferred from expression pattern],[TIM|S|Transcription initiation mapping]
Sigma70	infC	+	b1718	[AIPP|W|Automated inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	ispA	+	b0421	[HIPP|W|Human inference of promoter position]
Sigma70	rpoS	+	b2741	[TIM|S|Transcription initiation mapping]
Sigma70	katG	+	b3942	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	kbl	+	b3617	
Sigma70	kdpA	+	b0698	[HIPP|W|Human inference of promoter position]
Sigma70	kdpB	+	b0697	[HIPP|W|Human inference of promoter position]
Sigma70	kdpC	+	b0696	[HIPP|W|Human inference of promoter position]
Sigma70	kdsA	+	b1215	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	kdsB	+	b0918	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	waaA	+	b3633	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	lacA	+	b0342	[TIM|S|Transcription initiation mapping]
Sigma70	lacI	+	b0345	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	lacY	+	b0343	[TIM|S|Transcription initiation mapping]
Sigma70	lacZ	+	b0344	[TIM|S|Transcription initiation mapping]
Sigma70	lamB	+	b4036	
Sigma70	leuO	+	b0076	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	lexA	+	b4043	[TIM|S|Transcription initiation mapping]
Sigma70	livF	+	b3454	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	livG	+	b3455	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	livH	+	b3457	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	livJ	+	b3460	[TIM|S|Transcription initiation mapping]
Sigma70	livK	+	b3458	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	livM	+	b3456	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	lon	+	b0439	
Sigma70	lpd	+	b0116	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	lpd	+	b0116	[HIPP|W|Human inference of promoter position],[TIM|S|Transcription initiation mapping]
Sigma70	lrp	+	b0889	[TIM|S|Transcription initiation mapping]
Sigma70	lspA	+	b0027	[HIPP|W|Human inference of promoter position],[IDA|W|Inferred from direct assay],[RPF|S|RNA polymerase footprinting],[TIM|S|Transcription initiation mapping]
Sigma70	lysA	+	b2838	[AIPP|W|Automated inference of promoter position]
